SET,IE PID,MMS ID,Title (DC),Identifier - Digital File Name (DC),Created - W 3 CDTF (DCTERMS),Is Part Of (DCTERMS)
1,IE7105764,9919660643607636,PROFESSOR F. MILLS,fp000113,1877/1883,Troedel collection. Theatre posters.
1,IE7105894,9917609253607636,"Kirker, Greer & Co's Gold Medal Whisky, Belfast & Glasgow",fp001020,1880/1890,Troedel collection. Advertising posters.
1,IE7105979,9917600723607636,Spencer's Theatrescope Co. (Olympia),fp000049,1908/1910,Troedel collection. Theatre posters.
1,IE7114369,9939651278707636,Card no. 26,gk000158,1927/1933,[Magic trick and puzzle cards].
1,IE7114379,9939651532007636,Card no. 34,gk000166,1927/1933,[Magic trick and puzzle cards].
1,IE7114399,9939651531907636,Card no. 22,gk000154,1927/1933,[Magic trick and puzzle cards]
1,IE7114444,9939657828507636,Card no. 27,gk000159,1927/1933,[Magic trick and puzzle cards].
1,IE7114469,9939657828307636,Card no. 13,gk000145,1927/1933,[Magic trick and puzzle cards].
1,IE7114544,9939657821607636,Card no. 6,gk000138,1927/1933,[Magic trick and puzzle cards]
1,IE7114653,9939657821507636,Card no. 20,gk000152,1927/1933,[Magic trick and puzzle cards]
1,IE7114870,9939653275207636,Card no. 18,gk000150,1927/1933,[Magic trick and puzzle cards]
1,IE7114875,9939653275107636,Card no. 21,gk000153,1927/1933,[Magic trick and puzzle cards]
1,IE7114912,9939654663507636,Card no. 16,gk000148,1927/1933,[Magic trick and puzzle cards].
1,IE7114917,9939654663407636,Card no. 4,gk000136,1927/1933,[Magic trick and puzzle cards]
1,IE7115023,9939654793707636,Card no. 3,gk000135,1927/1933,[Magic trick and puzzle cards]
1,IE7115077,9939654793507636,Card no. 9,gk000141,1927/1933,[Magic trick and puzzle cards].
1,IE7115087,9939665790407636,Card no. 10,gk000142,1927/1933,[Magic trick and puzzle cards].
1,IE7115390,9939665790307636,Card no. 25,gk000157,1927/1933,[Magic trick and puzzle cards].
1,IE7115487,9939665505107636,Card no. 5,gk000137,1927/1933,[Magic trick and puzzle cards]
1,IE7116692,9939655065107636,Card no. 32,gk000164,1927/1933,[Magic trick and puzzle cards]
1,IE7116787,9939655315807636,Card no. 7,gk000139,1927/1933,[Magic trick and puzzle cards].
1,IE7116959,9939655315707636,Card no. 33,gk000165,1927/1933,[Magic trick and puzzle cards]
1,IE7117092,9939655312107636,Card no. 29,gk000161,1927/1933,[Magic trick and puzzle cards].
1,IE7117267,9939650593307636,Card no. 14,gk000146,1927/1933,[Magic trick and puzzle cards].
1,IE7117412,9939650593107636,Card no. 19,gk000151,1927/1933,[Magic trick and puzzle cards].
1,IE7117454,9939650850807636,Card no. 11,gk000143,1927/1933,[Magic trick and puzzle cards]
1,IE7117577,9939652194907636,Card no. 31,gk000163,1927/1933,[Magic trick and puzzle cards].
1,IE7117677,9939652220507636,Card no. 30,gk000162,1927/1933,[Magic trick and puzzle cards].
1,IE7117772,9939651277607636,Card no. 17,gk000149,1927/1933,[Magic trick and puzzle cards].
1,IE7117922,9939657835507636,Card no. 36,gk000168,1927/1933,[Magic trick and puzzle cards].
1,IE7118284,9939657826307636,Card no. 2,gk000134,1927/1933,[Magic trick and puzzle cards]
1,IE7118559,9939657826207636,Card no. 28,gk000160,1927/1933,[Magic trick and puzzle cards]
1,IE7191733,9939665372107636,Card no. 35,gk000167,1927/1933,[Magic trick and puzzle cards].
1,IE7191916,9939650482507636,Card no. 12,gk000144,1927/1933,[Magic trick and puzzle cards].
1,IE7192481,9939663448307636,Card no. 23,gk000155,1927/1933,[Magic trick and puzzle cards].
1,IE7192521,9939670045007636,Card no. 24,gk000156,1927/1933,[Magic trick and puzzle cards]
1,IE7192542,9939670274707636,Card no. 15,gk000147,1927/1933,[Magic trick and puzzle cards]
1,IE7192726,9939660073207636,Card no. 8,gk000140,1927/1933,[Magic trick and puzzle cards].
1,IE1864661,9917213283607636,The Poster Maiden,pi001724,1897,Troedel collection. Advertising posters.
1,IE762754,9917483353607636,Miss Priscilla Verne,mp007193,1886,Troedel collection. Theatre posters.
1,IE1871591,9917590503607636,"Bendigo Digger Jams, Tomato Sauce & Canned Fruits",pi006596,1891/1900,Troedel collection. Advertising posters.
1,IE1876690,9939648370407636,Foord's Eureka Patent Bird and Rabbit Poisoner,pi002447,1890/1900,Troedel collection. Advertising posters.
1,IE1891474,9917605573607636,Cameron's Tobacco,pi002449,1881/1890,Troedel collection. Advertising posters.
1,IE1877479,9917609283607636,"Fitzgerald & Perrins Castlemaine Prize Ale Stores: Exchange Buildings, off Queen Street",pi002448,1878,Troedel collection. Advertising posters.
1,IE708353,9917615253607636,Oriental Tea Company Packet Teas,mp007164,1881/1890,Troedel collection. Advertising posters.
1,IE660303,9917626323607636,Carlton Prize Ale; Edward Latham,mp007196,1875/1883,Troedel collection. Advertising posters.
1,IE817246,9939657194307636,F. Sandiman And Co. India And China Tea Merchants,mp007197,1890,Troedel collection. Advertising posters.
1,IE1897738,9917640993607636,On 'Change,pi006597,1885/1890,Troedel collection. Theatre posters.
1,IE1847763,9917659063607636,Empire Pale Ale. Brewed & Bottled by Carlton & United Breweries Pty Ltd Melbourne Australia,pi002446,1881/1900,Troedel collection. Advertising posters.
1,IE1880399,9917661743607636,"Alexr. Wilson's celebrated Tochineal Whisky - Sole Agents Lawrence & Adam, William St. Melbourne",pi006599,1874/1888,Troedel collection. Advertising posters.
1,IE1874492,9939659223807636,"C.B.Export Lager. Specially brewed & bottled ... for Webster & Co. Ltd., Brisbane",pi002444,1881/1900,Troedel collection. Advertising posters.
1,IE20163586,9938408703607636,Studio portrait of Ethel Marion Park.,ro000003,1915/1921,Studio of Vincent Kelly. Glass negatives.
1,IE20163591,9938408733607636,"Studio portraits, possibly Elsie and Marion Moir.",ro000006,1912/1918,Studio of Vincent Kelly. Glass negatives.
1,IE20163596,9938408823607636,Studio portrait of a baby.,ro000015,1890/1900,Studio of Vincent Kelly. Glass negatives.
1,IE20163601,9938408853607636,Studio portrait of Sergeant E. J. Boyd and family.,ro000018,1917,Studio of Vincent Kelly. Glass negatives.
1,IE20163616,9938408753607636,Studio portrait of a girl.,ro000008,1907/1913,Studio of Vincent Kelly. Glass negatives.
1,IE20163621,9938408793607636,Studio portrait of a toddler.,ro000012,1897/1903,Studio of Vincent Kelly. Glass negatives.
1,IE20163626,9938408763607636,Studio portrait of a little boy.,ro000009,1907/1913,Studio of Vincent Kelly. Glass negatives.
1,IE20163631,9938408833607636,Studio portrait of a baby.,ro000016,1890/1900,Studio of Vincent Kelly. Glass negatives.
1,IE20163636,9938408783607636,Studio portrait of a baby.,ro000011,1897/1903,Studio of Vincent Kelly. Glass negatives.
1,IE20163641,9938408723607636,Studio portraits of Miss Drummond.,ro000005,1911/1917,Studio of Vincent Kelly. Glass negatives.
1,IE20163646,9938408743607636,"Studio portrait of a girl, possibly a member of the Carter family.",ro000007,1907/1913,Studio of Vincent Kelly. Glass negatives.
1,IE20163651,9938408713607636,Studio portrait of Miss Drummond.,ro000004,1911/1917,Studio of Vincent Kelly. Glass negatives.
1,IE20163656,9938408843607636,"Studio portrait of an Australian soldier, possibly James Kent Bird.",ro000017,1914/1918,Studio of Vincent Kelly. Glass negatives.
1,IE20163661,9938408693607636,Studio portrait of Ethel Marion Park.,ro000002,1915/1921,Studio of Vincent Kelly. Glass negatives.
1,IE20163666,9938408773607636,"Studio portrait of a baby, family name possibly Marshall.",ro000010,1897/1903,Studio of Vincent Kelly. Glass negatives.
1,IE20163676,9938408803607636,Studio portrait of a toddler.,ro000013,1897/1903,Studio of Vincent Kelly. Glass negatives.
1,IE20163681,9938408813607636,"Studio portrait of a baby, possibly a member of the Jones family.",ro000014,1897/1903,Studio of Vincent Kelly. Glass negatives.
1,IE20212663,9938562143607636,"Studio portrait of a little girl and boy, possibly from the Vickers family.",ro000026,1897/1903,Studio of Vincent Kelly. Glass negatives.
1,IE20212668,9938562233607636,Studio portrait of infant Robert Joseph Wynne.,ro000035,1893/1899,Studio of Vincent Kelly. Glass negatives.
1,IE20212673,9938562263607636,Studio portrait of the children of Louise and Norman Watson.,ro000038,1917/1924,Studio of Vincent Kelly. Glass negatives.
1,IE20212683,9938562093607636,"Studio portrait of a young woman, possibly Miss Trethewey.",ro000021,1907/1913,Studio of Vincent Kelly. Glass negatives.
1,IE20212688,9938562163607636,Studio portrait of John Henry Williams with his wife and baby.,ro000028,1922,Studio of Vincent Kelly. Glass negatives.
1,IE20212698,9938562173607636,Studio portrait of a family group.,ro000029,1917/1928,Studio of Vincent Kelly. Glass negatives.
1,IE20212708,9938562193607636,"Studio portrait of a young woman with a baby, possibly members of the Taylor family.",ro000031,1887/1903,Studio of Vincent Kelly. Glass negatives.
1,IE20212718,9938562153607636,"Studio portrait of a little girl and boy, possibly from the Vickers family.",ro000027,1897/1903,Studio of Vincent Kelly. Glass negatives.
1,IE20212728,9938562253607636,Studio portrait of two unidentified young men.,ro000037,1917/1927,Studio of Vincent Kelly. Glass negatives.
1,IE20212748,9938562213607636,Studio portrait of a toddler standing in front of a mirror.,ro000033,1887/1903,Studio of Vincent Kelly. Glass negatives.
1,IE20231906,9938587833607636,Studio portrait of a woman and two girls. Possibly members of the Roberts family.,ro000043,1917/1932,Studio of Vincent Kelly. Glass negatives.
1,IE20231931,9938587813607636,Studio portrait of four female members of Bendigo Ladies' Rowing Club.,ro000041,1917/1932,Studio of Vincent Kelly. Glass negatives.
1,IE20231936,9938587883607636,Studio portrait of an unidentified older couple.,ro000048,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE20231941,9938587923607636,"Studio portraits of a young woman, family name possibly Jones.",ro000052,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE20231946,9938587893607636,"Studio portraits of a young woman, family name possibly Jones.",ro000049,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE20231956,9938587913607636,"Studio portraits of a little girl, family name possibly Simons.",ro000051,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE20231961,9938587853607636,"Studio portrait of two young men, possibly members of the Rowe family.",ro000045,1917/1932,Studio of Vincent Kelly. Glass negatives.
1,IE20231966,9938587873607636,Studio portrait of an unidentified family.,ro000047,1917/1928,Studio of Vincent Kelly. Glass negatives.
1,IE20231981,9938587823607636,Five young men rowing on a lake.,ro000042,1917/1932,Studio of Vincent Kelly. Glass negatives.
1,IE20231996,9938587933607636,Studio portrait of an unidentified young woman.,ro000053,1917/1928,Studio of Vincent Kelly. Glass negatives.
1,IE20232046,9938589253607636,"Studio portrait, possibly the Delaney family.",ro000154,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE20232076,9938588923607636,"Studio portrait of an unidentified girl, standing.",ro000121,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE20232081,9938589033607636,"Studio portrait of two women and a baby, surname possibly Mitchell.",ro000132,1901/1917,Studio of Vincent Kelly. Glass negatives.
1,IE20232091,9938589513607636,"Studio portraits of infant, possibly Melva McPherson.",ro000180,1916/1924,Studio of Vincent Kelly. Glass negatives.
1,IE20232101,9938589153607636,"Studio portrait of two children, possibly from the Capuano family.",ro000144,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE20232116,9938588963607636,"Studio portrait of a little boy, possibly a member of the Baker family.",ro000125,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE20232126,9938588663607636,"Studio portrait of a toddler, possibly Ella Winifred Washington.",ro000095,1918/1928,Studio of Vincent Kelly. Glass negatives.
1,IE20232166,9938589103607636,"Studio portraits of two young women, possibly Mary and Eileen Meregan.",ro000139,1901/1917,Studio of Vincent Kelly. Glass negatives.
1,IE20232176,9938589063607636,"Studio portrait of a young couple, surname possibly Mervill.",ro000135,1917/1928,Studio of Vincent Kelly. Glass negatives.
1,IE20232201,9938588893607636,Studio portrait of Marjorie Webster (nee Boothby).,ro000118,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE20232206,9938588523607636,Studio portrait of little girl.,ro000081,1901/1913,Studio of Vincent Kelly. Glass negatives.
1,IE20232211,9938589693607636,"Studio portrait of a woman and two children, family name possibly Evans.",ro000198,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE20232216,9938589053607636,"Studio portrait of a couple, possibly John and Lillian Murdoch.",ro000134,1901/1913,Studio of Vincent Kelly. Glass negatives.
1,IE20232221,9938589383607636,"Studio portraits of a man, possibly Thomas Sizer.",ro000167,1917/1923,Studio of Vincent Kelly. Glass negatives.
1,IE20232226,9938589093607636,"Studio portraits of two young women, surname possibly Moore.",ro000138,1901/1917,Studio of Vincent Kelly. Glass negatives.
1,IE20232241,9938588773607636,"Studio portraits of a young woman, family name possibly Hall.",ro000106,1897/1903,Studio of Vincent Kelly. Glass negatives.
1,IE20232271,9938589453607636,"Studio portrait of a young woman, family name possibly Maur.",ro000174,1917/1933,Studio of Vincent Kelly. Glass negatives.
1,IE20232276,9938589043607636,"Studio portrait of a young family, surname possibly Mundy.",ro000133,1901/1917,Studio of Vincent Kelly. Glass negatives.
1,IE8761353,9939648664307636,144. La verre electrise,gk000124-001,1927/1933,[Magic trick and puzzle cards].
1,IE8761244,9939668832007636,283. Experience sur le centre de gravite,gk000097-001,1917/1923,[Magic trick and puzzle cards]
